task_id,arrival_time,cpu_request,memory_request,disk_request,duration,deadline,our_priority,task_type
9798,0,10.0,2.0,0.0,1,1.3047004043819388,1,mixed
9797,0,10.0,2.0,0.0,1,1.716139064562865,1,mixed
9802,0,10.0,2.0,0.0,1,2.4391636779342276,1,mixed
18257,0,10.0,2.0,0.0,1,2.153119376874292,1,mixed
9796,0,10.0,2.0,0.0,1,1.2317697741200206,1,mixed
9795,0,10.0,2.0,0.0,1,2.294775320352514,1,mixed
27947,0,10.0,2.0,0.0,1,2.0340497899020247,1,mixed
18258,0,10.0,2.0,0.0,1,1.7537637853838972,1,mixed
27948,0,10.0,2.0,0.0,1,2.209556679868247,1,mixed
1441,0,10.0,2.0,0.0,1,1.288411758750072,1,mixed
1442,0,10.0,2.0,0.0,1,1.4764832985679652,1,mixed
19994,0,10.0,2.0,0.0,1,2.7482681287053152,1,mixed
7165,0,10.0,2.0,0.0,1,1.9513484853574046,1,mixed
16802,0,10.0,2.0,0.0,1,1.5786661281787442,1,mixed
16801,0,10.0,2.0,0.0,1,1.9902442517526255,1,mixed
19995,0,10.0,2.0,0.0,1,2.6622187827419497,1,mixed
20246,0,10.0,2.0,0.0,1,1.5617340321560766,1,mixed
20190,0,10.0,2.0,0.0,1,1.811837283978265,1,mixed
12220,0,10.0,2.0,0.0,1,2.498447648692056,1,mixed
12221,0,10.0,2.0,0.0,1,2.1284884541320155,1,mixed
12219,0,10.0,2.0,0.0,1,2.4442773629140997,1,mixed
20198,0,10.0,2.0,0.0,1,2.1674181183442025,1,mixed
20199,0,10.0,2.0,0.0,1,2.5022199940389056,1,mixed
20247,0,10.0,2.0,0.0,1,2.1670823584604526,1,mixed
20392,0,10.0,2.0,0.0,1,1.4539871773717832,1,mixed
20393,0,10.0,2.0,0.0,1,2.320468841450861,1,mixed
8299,0,10.0,2.0,0.0,1,1.8200931937420868,1,mixed
8297,0,10.0,2.0,0.0,1,1.6998897284925663,1,mixed
25782,0,10.0,2.0,0.0,1,1.3569895162570391,1,mixed
5441,0,10.0,2.0,0.0,1,2.661376999057307,1,mixed
25781,0,10.0,2.0,0.0,1,1.2136743296272163,1,mixed
5439,0,10.0,2.0,0.0,1,1.4799824398870822,1,mixed
3358,0,10.0,2.0,0.0,1,2.4202970433550925,1,mixed
3359,0,10.0,2.0,0.0,1,2.400531894414131,1,mixed
7167,0,10.0,2.0,0.0,1,1.5542385381145367,1,mixed
20191,0,10.0,2.0,0.0,1,2.4308780834925394,1,mixed
3504,0,10.0,2.0,0.0,1,2.4927164258302863,1,mixed
3544,0,10.0,2.0,0.0,1,1.7940438178475988,1,mixed
19890,0,10.0,2.0,0.0,1,2.1806354370464014,1,mixed
19889,0,10.0,2.0,0.0,1,1.4575298113072739,1,mixed
3426,0,10.0,2.0,0.0,1,1.3554474141028738,1,mixed
3427,0,10.0,2.0,0.0,1,2.781249879712778,1,mixed
26635,0,10.0,2.0,0.0,1,1.729531367383129,1,mixed
26636,0,10.0,2.0,0.0,1,2.6401852150248595,1,mixed
23617,0,10.0,2.0,0.0,1,2.780169915022558,1,mixed
3503,0,10.0,2.0,0.0,1,2.360771606420152,1,mixed
669,0,10.0,2.0,0.0,1,1.934295512036308,1,mixed
26082,0,10.0,2.0,0.0,1,2.050471635576923,1,mixed
11280,0,10.0,2.0,0.0,1,1.365108197079647,1,mixed
4195,0,10.0,2.0,0.0,1,2.1344534114900533,1,mixed
3545,0,10.0,2.0,0.0,1,2.0477138492222706,1,mixed
26385,0,10.0,2.0,0.0,1,2.7556525293021252,1,mixed
667,0,10.0,2.0,0.0,1,2.997738066120177,1,mixed
26501,82371,100.0,0.39,0.0,129,82656.72635685121,1,mixed
1832,86207,50.0,0.2,0.0,3,86213.03311290345,1,mixed
1833,86207,50.0,0.2,0.0,415,86840.1206694506,1,mixed
1835,86207,50.0,0.2,0.0,5,86213.85668784504,1,mixed
1836,86207,50.0,0.2,0.0,3,86210.603067898,1,mixed
1837,86207,50.0,0.39,0.0,93,86390.90770365148,1,mixed
1834,86207,50.0,0.39,0.0,278,86649.14482785201,1,mixed
1838,86207,50.0,0.3,0.0,410,87266.70102499808,1,mixed
14324,86394,50.0,0.2,0.0,378,87160.3486363325,1,mixed
14326,86394,50.0,0.2,0.0,374,87054.33017910617,1,mixed
14325,86394,50.0,0.2,0.0,4,86403.37854902365,1,mixed
20952,86442,50.0,0.2,0.0,4,86453.68075877696,1,mixed
20948,86442,50.0,0.2,0.0,1,86443.38902515589,1,mixed
20951,86442,50.0,0.2,0.0,1,86444.84933195167,1,mixed
20949,86442,50.0,0.2,0.0,1,86443.29725686467,1,mixed
20950,86442,50.0,0.39,0.0,4,86453.88265617171,1,mixed
26880,86562,30.0,0.1,0.0,387,87105.32206324353,1,mixed
26881,86562,5.0,0.1,0.0,391,87215.8243888301,1,mixed
26882,86562,10.0,0.1,0.0,374,87526.27619991987,1,mixed
18720,86731,50.0,0.2,0.0,1,86733.8893627733,1,mixed
20095,86865,100.0,0.35,0.0,2,86867.5809564016,1,mixed
20094,86865,100.0,0.39,0.0,2,86868.03074055305,1,mixed
10543,86878,100.0,0.49,0.0,10,86903.91276814991,1,mixed
10544,86878,100.0,0.49,0.0,10,86894.37651235708,1,mixed
10541,86878,100.0,0.3,0.0,10,86898.52186697035,1,mixed
10542,86878,100.0,0.39,0.0,11,86894.3734333202,1,mixed
10236,86925,50.0,0.2,0.0,16,86967.84023165226,1,mixed
10232,86925,50.0,0.2,0.0,4,86932.2098962953,1,mixed
10234,86925,50.0,0.3,0.0,11,86953.67267650075,1,mixed
10233,86925,50.0,0.2,0.0,4,86931.78084295176,1,mixed
10235,86925,50.0,0.2,0.0,19,86956.32732031973,1,mixed
11939,86953,50.0,0.2,0.0,1,86955.50192144983,1,mixed
12916,87023,50.0,0.2,0.0,7,87037.74796454613,1,mixed
12915,87023,50.0,0.2,0.0,4,87034.52647313305,1,mixed
12917,87023,50.0,0.2,0.0,10,87050.0890269691,1,mixed
17238,87074,50.0,0.2,0.0,4,87081.03037946588,1,mixed
17241,87074,50.0,0.2,0.0,4,87083.16096927857,1,mixed
17236,87074,50.0,0.3,0.0,8,87093.845675476,1,mixed
17235,87074,50.0,0.3,0.0,6,87081.95400151677,1,mixed
17244,87074,50.0,0.3,0.0,9,87098.07868783892,1,mixed
17239,87074,50.0,0.2,0.0,11,87087.39677240036,1,mixed
17240,87074,50.0,0.2,0.0,14,87096.62243431556,1,mixed
17242,87074,50.0,0.3,0.0,21,87103.44518896335,1,mixed
17243,87074,50.0,0.2,0.0,13,87104.93679773471,1,mixed
17237,87074,50.0,0.2,0.0,7,87088.93111134732,1,mixed
1,87076,50.0,0.2,0.0,7,87089.92986834087,1,mixed
0,87076,50.0,0.2,0.0,10,87101.93120887401,1,mixed
21478,87116,50.0,0.3,0.0,4,87127.99987391678,1,mixed
9959,87134,50.0,0.2,0.0,4,87141.21586767492,1,mixed
9958,87134,50.0,0.2,0.0,4,87142.01372716569,1,mixed
9966,87134,50.0,0.2,0.0,4,87141.48877749345,1,mixed
9956,87134,50.0,0.2,0.0,4,87144.16102115321,1,mixed
9961,87134,50.0,0.2,0.0,2,87138.0217015503,1,mixed
9953,87134,50.0,0.2,0.0,4,87142.30259314859,1,mixed
9952,87134,50.0,0.2,0.0,1,87136.66579284045,1,mixed
9962,87134,50.0,0.2,0.0,4,87139.83027643841,1,mixed
9964,87134,50.0,0.2,0.0,4,87138.91154342807,1,mixed
9957,87134,50.0,0.2,0.0,2,87136.88358276495,1,mixed
9960,87134,50.0,0.2,0.0,2,87138.05475887658,1,mixed
9951,87134,50.0,0.2,0.0,1,87136.9898185339,1,mixed
9954,87134,50.0,0.2,0.0,2,87138.84922893287,1,mixed
9965,87134,50.0,0.2,0.0,2,87136.43626260135,1,mixed
9955,87134,50.0,0.2,0.0,1,87136.05786962586,1,mixed
9963,87134,50.0,0.3,0.0,4,87145.8307177091,1,mixed
5705,87200,50.0,0.2,0.0,16,87231.1389830938,1,mixed
9787,87228,50.0,0.2,0.0,3,87233.62804241535,1,mixed
17870,87278,50.0,0.39,0.0,104,87573.63586799253,1,mixed
17869,87279,50.0,0.59,0.0,85,87499.00185201108,1,mixed
24369,87288,30.0,0.1,0.0,1,87290.34137539413,1,mixed
24370,87288,10.0,2.0,0.0,1,87289.38427870945,1,mixed
24371,87288,10.0,0.1,0.0,3,87292.91758159602,1,mixed
11484,87400,100.0,0.59,0.0,101,87572.10880149626,1,mixed
11483,87400,100.0,0.3,0.0,2,87404.9162752731,1,mixed
11482,87400,100.0,0.3,0.0,1,87401.4230771438,1,mixed
11485,87400,100.0,0.3,0.0,24,87451.23174384676,1,mixed
11481,87400,100.0,0.39,0.0,101,87634.65467180555,1,mixed
8614,87416,100.0,0.2,0.0,1,87417.40707706765,1,mixed
27615,87490,30.0,0.1,0.0,1,87491.37082516873,1,mixed
27614,87490,10.0,2.0,0.0,1,87492.68727964413,1,mixed
27616,87490,10.0,0.1,0.0,3,87497.51421822164,1,mixed
719,87651,50.0,0.2,0.0,3,87659.75888691221,1,mixed
712,87651,50.0,0.3,0.0,19,87701.66063475463,1,mixed
713,87651,50.0,0.3,0.0,24,87718.79033147027,1,mixed
711,87651,50.0,0.2,0.0,18,87694.45695825412,1,mixed
710,87651,50.0,0.2,0.0,24,87722.77111555399,1,mixed
714,87651,50.0,0.2,0.0,3,87658.85298511563,1,mixed
715,87651,50.0,0.2,0.0,24,87687.799747702,1,mixed
718,87651,50.0,0.2,0.0,24,87708.00623586756,1,mixed
717,87651,50.0,0.2,0.0,3,87655.15022844949,1,mixed
721,87651,50.0,0.2,0.0,19,87688.60765925607,1,mixed
720,87651,50.0,0.2,0.0,2,87655.24583543149,1,mixed
716,87651,50.0,0.2,0.0,18,87690.8143317731,1,mixed
722,87651,50.0,0.59,0.0,17,87672.4967881934,1,mixed
709,87651,50.0,0.2,0.0,18,87688.03073679822,1,mixed
17569,87802,50.0,0.2,0.0,373,88700.93179440961,1,mixed
18058,87853,5.0,0.1,0.0,417,89002.94835508952,1,mixed
18059,87853,30.0,0.1,0.0,108,88142.1556131455,1,mixed
18057,87853,10.0,0.1,0.0,4,87860.95516863829,1,mixed
13409,87923,50.0,0.39,0.0,2,87926.11147471951,1,mixed
13411,87923,50.0,0.2,0.0,4,87929.49320232827,1,mixed
13410,87923,50.0,0.2,0.0,2,87928.29400033824,1,mixed
13412,87923,50.0,0.2,0.0,3,87930.58015282948,1,mixed
296,87978,100.0,0.39,0.0,1,87980.96322722506,1,mixed
295,87978,100.0,0.2,0.0,1,87980.82477565907,1,mixed
297,87978,100.0,0.3,0.0,1,87980.64364658449,1,mixed
19344,88032,100.0,0.59,0.0,104,88278.00424517412,1,mixed
1645,88210,100.0,0.1,0.0,3,88216.1046717965,1,mixed
20738,88492,100.0,0.39,0.0,600,90047.68246790764,1,mixed
13496,88493,50.0,0.2,0.0,3,88498.01656545732,1,mixed
13494,88493,50.0,0.2,0.0,12,88520.78231107515,1,mixed
13495,88493,50.0,0.2,0.0,6,88504.86963326811,1,mixed
13497,88493,50.0,0.2,0.0,9,88510.70312456117,1,mixed
14867,88563,50.0,0.2,0.0,334,88965.6276698522,1,mixed
14869,88563,50.0,0.2,0.0,11,88582.10639787381,1,mixed
14868,88563,50.0,0.2,0.0,325,89270.28778865698,1,mixed
14866,88563,50.0,0.2,0.0,331,89222.20309704817,1,mixed
1323,88566,100.0,0.49,0.0,11,88594.77566430737,1,mixed
1317,88566,100.0,0.49,0.0,17,88587.2118925785,1,mixed
1322,88566,100.0,0.39,0.0,11,88579.30836755493,1,mixed
1312,88566,100.0,0.49,0.0,11,88590.66375499005,1,mixed
1313,88566,100.0,0.3,0.0,11,88579.2914522171,1,mixed
1314,88566,100.0,0.39,0.0,11,88579.9631315866,1,mixed
1315,88566,100.0,0.3,0.0,11,88592.67229235226,1,mixed
1325,88566,100.0,0.49,0.0,17,88613.29016676535,1,mixed
1309,88566,100.0,0.49,0.0,14,88606.62710125375,1,mixed
1321,88566,100.0,0.39,0.0,17,88600.65217767493,1,mixed
1318,88566,100.0,0.3,0.0,11,88593.92050723221,1,mixed
1319,88566,100.0,0.49,0.0,17,88612.47564731432,1,mixed
1320,88566,100.0,0.3,0.0,14,88595.30972055747,1,mixed
1316,88566,100.0,0.59,0.0,15,88599.19203637347,1,mixed
1324,88566,100.0,0.3,0.0,15,88592.92933380214,1,mixed
1310,88566,100.0,0.59,0.0,16,88596.50356034683,1,mixed
1311,88566,100.0,0.49,0.0,11,88597.4932279308,1,mixed
4544,88654,50.0,0.2,0.0,3,88659.51980270063,1,mixed
20391,88679,10.0,0.1,0.0,3,88687.04092418097,1,mixed
10985,88823,5.0,0.1,0.0,386,89440.19408488231,1,mixed
10984,88823,30.0,0.1,0.0,384,89775.5619231816,1,mixed
10983,88823,10.0,0.1,0.0,378,89371.54551048667,1,mixed
18023,88825,100.0,0.3,0.0,32,88902.42648247704,1,mixed
18022,88825,100.0,0.59,0.0,9,88839.02944667474,1,mixed
18031,88825,100.0,0.3,0.0,1,88827.95140266782,1,mixed
18021,88825,100.0,0.39,0.0,1,88827.69829770096,1,mixed
18030,88825,100.0,0.49,0.0,11,88843.5952834181,1,mixed
18027,88825,100.0,0.59,0.0,42,88888.69888937814,1,mixed
18028,88825,100.0,0.3,0.0,1,88827.20481775135,1,mixed
18029,88825,100.0,0.3,0.0,6,88839.3908453259,1,mixed
18026,88825,100.0,0.3,0.0,6,88838.57121311767,1,mixed
18025,88825,100.0,0.3,0.0,2,88830.74889777452,1,mixed
18024,88825,100.0,0.59,0.0,50,88961.27528672286,1,mixed
18039,88825,100.0,0.49,0.0,1,88827.17301382925,1,mixed
18035,88825,100.0,0.3,0.0,17,88845.41695744389,1,mixed
18036,88825,100.0,0.49,0.0,71,88979.63234357412,1,mixed
18034,88825,100.0,0.59,0.0,39,88901.64768917824,1,mixed
18037,88825,100.0,0.3,0.0,1,88827.33091455865,1,mixed
18033,88825,100.0,0.3,0.0,8,88847.72347631292,1,mixed
18040,88825,100.0,0.39,0.0,2,88827.73886577575,1,mixed
18038,88825,100.0,0.59,0.0,69,89015.77492846847,1,mixed
18032,88825,100.0,0.3,0.0,12,88844.35344702826,1,mixed
597,88932,100.0,0.3,0.0,1,88934.34078559153,1,mixed
596,88932,100.0,0.39,0.0,1,88934.46546023827,1,mixed
28328,89111,50.0,0.2,0.0,6,89128.61525925629,1,mixed
28327,89111,50.0,0.2,0.0,13,89147.62321589763,1,mixed
15820,89128,100.0,0.2,0.0,5,89140.9441795969,1,mixed
8101,89129,50.0,0.2,0.0,119,89310.28788769431,1,mixed
8095,89129,50.0,0.2,0.0,2,89134.49228598662,1,mixed
8099,89129,50.0,0.2,0.0,3,89137.63039516412,1,mixed
8100,89129,50.0,0.2,0.0,2,89132.11657950423,1,mixed
8102,89129,50.0,0.2,0.0,1,89131.54768535942,1,mixed
8097,89129,50.0,0.2,0.0,1,89131.15219447602,1,mixed
8094,89129,50.0,0.2,0.0,1,89130.28028588118,1,mixed
8096,89129,50.0,0.2,0.0,1,89130.33941463995,1,mixed
8098,89129,50.0,0.39,0.0,118,89366.63024391157,1,mixed
26396,89172,30.0,0.1,0.0,26,89239.52901284267,1,mixed
26395,89172,5.0,0.1,0.0,405,90062.83977612008,1,mixed
26394,89173,10.0,0.1,0.0,9,89195.83383172816,1,mixed
10509,89220,50.0,0.59,0.0,7,89238.25498614226,1,mixed
8015,89222,50.0,0.2,0.0,1,89223.633696813,1,mixed
17506,89223,100.0,0.39,0.0,1,89225.36767210864,1,mixed
17508,89223,100.0,0.3,0.0,1,89225.61445692055,1,mixed
17507,89223,100.0,0.2,0.0,1,89224.63306467603,1,mixed
14879,89255,100.0,0.39,0.0,1,89257.57895876076,1,mixed
14880,89255,100.0,0.3,0.0,1,89256.218862477,1,mixed
16205,89354,10.0,0.1,0.0,3,89360.47422433323,1,mixed
16204,89354,30.0,0.1,0.0,1,89356.22229151914,1,mixed
16206,89354,10.0,2.0,0.0,1,89356.91232878076,1,mixed
22674,89409,50.0,0.2,0.0,28,89456.72632902232,1,mixed
13131,89444,100.0,0.3,0.0,1,89446.63835351287,1,mixed
13132,89444,100.0,0.39,0.0,1,89445.82140686094,1,mixed
16519,89597,100.0,0.3,0.0,3,89604.18484726262,1,mixed
16520,89597,100.0,0.39,0.0,10,89624.3325917982,1,mixed
12687,89620,100.0,0.3,0.0,3,89625.20079968323,1,mixed
12685,89620,100.0,0.49,0.0,15,89650.50865523455,1,mixed
12688,89623,100.0,0.39,0.0,4,89628.85006795007,1,mixed
12686,89628,100.0,0.59,0.0,16,89668.64593640623,1,mixed
12689,89644,100.0,0.39,0.0,3,89651.06014053817,1,mixed
12911,89689,100.0,0.59,0.0,70,89809.0069414372,1,mixed
26675,89818,100.0,0.3,0.0,3,89823.23860799723,1,mixed
26677,89818,100.0,0.49,0.0,76,90010.88754387708,1,mixed
26678,89822,100.0,0.39,0.0,2,89824.95288432087,1,mixed
26676,89825,100.0,0.59,0.0,74,89931.41667726022,1,mixed
26679,89899,100.0,0.39,0.0,3,89907.1044975001,1,mixed
22909,89917,100.0,0.59,0.0,4,89924.55360767155,1,mixed
24328,90082,50.0,0.2,0.0,1,90084.0208770295,1,mixed
24327,90082,50.0,0.2,0.0,1,90084.72947525742,1,mixed
757,90360,50.0,0.2,0.0,24,90428.99261547984,1,mixed
25459,90447,50.0,0.39,0.0,96,90732.23259984751,1,mixed
25462,90447,50.0,0.3,0.0,124,90631.98129532332,1,mixed
25457,90447,50.0,0.39,0.0,238,90795.95117958332,1,mixed
25461,90447,50.0,0.39,0.0,204,90960.15516963448,1,mixed
25455,90447,50.0,0.39,0.0,184,90892.80749651972,1,mixed
25452,90447,50.0,0.49,0.0,69,90585.96786458822,1,mixed
25456,90447,50.0,0.39,0.0,162,90879.39095451497,1,mixed
25460,90447,50.0,0.3,0.0,144,90689.46147313695,1,mixed
25453,90447,50.0,0.3,0.0,219,90795.7666432631,1,mixed
25454,90447,50.0,0.3,0.0,16,90466.40783736615,1,mixed
25458,90447,50.0,0.3,0.0,5,90458.07512046781,1,mixed
2456,90514,50.0,0.2,0.0,3,90520.873460716,1,mixed
27106,90602,50.0,0.39,0.0,4,90611.01093249579,1,mixed
15415,90607,10.0,0.1,0.0,374,91150.49004871522,1,mixed
15414,90607,30.0,0.1,0.0,377,91224.17709200074,1,mixed
15413,90607,5.0,0.1,0.0,600,92134.88711324186,1,mixed
2076,90743,50.0,0.2,0.0,2,90748.9154974391,1,mixed
2077,90743,50.0,0.2,0.0,3,90747.60700979168,1,mixed
2074,90743,50.0,0.39,0.0,2,90746.80360208794,1,mixed
2075,90743,50.0,0.2,0.0,4,90751.62120769563,1,mixed
5667,90800,30.0,0.1,0.0,12,90833.66478515978,1,mixed
5668,90800,10.0,0.1,0.0,3,90807.14871669549,1,mixed
5669,90800,5.0,0.1,0.0,350,91744.33859549381,1,mixed
20090,90867,100.0,0.3,0.0,8,90887.47307894456,1,mixed
20089,90867,100.0,0.49,0.0,12,90888.65080721016,1,mixed
20093,90879,100.0,0.49,0.0,3,90882.68719922277,1,mixed
20091,90883,100.0,0.59,0.0,310,91672.14486134663,1,mixed
9432,90907,50.0,0.2,0.0,2,90911.50887732011,1,mixed
23240,90963,50.0,0.2,0.0,1,90965.8944059595,1,mixed
23241,90963,50.0,0.2,0.0,1,90964.90174333709,1,mixed
14302,91063,5.0,0.1,0.0,600,92459.16166673665,1,mixed
14303,91063,30.0,0.1,0.0,338,91637.83171185672,1,mixed
14301,91064,10.0,0.1,0.0,2,91068.76502660716,1,mixed
3246,91138,30.0,0.1,0.0,7,91150.75376609656,1,mixed
3245,91138,10.0,0.1,0.0,3,91144.60357964471,1,mixed
3244,91138,5.0,0.1,0.0,600,91982.0214483865,1,mixed
20092,91194,100.0,0.39,0.0,3,91200.22733648392,1,mixed
989,91360,100.0,0.39,0.0,1,91362.63002265489,1,mixed
990,91360,100.0,0.3,0.0,1,91362.32087574097,1,mixed
9390,91607,100.0,0.49,0.0,1,91609.33309926596,1,mixed
9389,91607,100.0,0.3,0.0,1,91608.22326671942,1,mixed
9391,91607,100.0,0.39,0.0,1,91609.72072968291,1,mixed
5611,91656,100.0,0.2,0.0,1,91658.47959782892,1,mixed
5612,91656,100.0,0.3,0.0,1,91657.7164088829,1,mixed
5610,91656,100.0,0.39,0.0,1,91657.28482484988,1,mixed
4931,91841,100.0,0.3,0.0,2,91845.667235989,1,mixed
4932,91841,100.0,0.49,0.0,3,91848.85283783771,1,mixed
4930,91841,100.0,0.3,0.0,3,91848.69166921239,1,mixed
16647,91898,100.0,0.1,0.0,3,91903.16322115278,1,mixed
18487,92132,100.0,0.3,0.0,1,92133.59418254755,1,mixed
18486,92132,100.0,0.39,0.0,1,92134.77182633402,1,mixed
29092,92147,100.0,0.3,0.0,63,92242.2390003825,1,mixed
29091,92147,100.0,0.3,0.0,8,92158.70669651,1,mixed
3187,92177,100.0,0.3,0.0,1,92179.75533404734,1,mixed
3186,92177,100.0,0.39,0.0,1,92179.50861963072,1,mixed
29089,92210,100.0,0.59,0.0,73,92423.9744448545,1,mixed
29090,92283,100.0,0.39,0.0,35,92383.13695716123,1,mixed
1984,92517,50.0,0.2,0.0,1,92519.31358910148,1,mixed
1983,92517,50.0,0.3,0.0,1,92518.63505927636,1,mixed
519,92522,100.0,0.3,0.0,64,92694.09037850478,1,mixed
518,92522,100.0,0.39,0.0,243,92820.02227577317,1,mixed
29547,92530,10.0,0.1,0.0,374,93383.7539806416,1,mixed
29549,92530,30.0,0.1,0.0,600,93804.27991184831,1,mixed
29548,92530,5.0,0.1,0.0,600,93368.38866925307,1,mixed
14984,92706,100.0,0.3,0.0,3,92714.25166841828,1,mixed
17142,92708,50.0,0.2,0.0,3,92714.460799568,1,mixed
17141,92708,50.0,0.2,0.0,3,92711.86907447963,1,mixed
14983,92709,100.0,0.39,0.0,4,92718.42248600624,1,mixed
28965,92711,100.0,0.39,0.0,9,92736.320037939,1,mixed
28958,92711,100.0,0.49,0.0,9,92721.84929631853,1,mixed
28960,92711,100.0,0.59,0.0,39,92775.9343379609,1,mixed
28961,92711,100.0,0.49,0.0,37,92783.86235223121,1,mixed
28962,92711,100.0,0.39,0.0,39,92805.0032564157,1,mixed
28964,92711,100.0,0.49,0.0,39,92806.97382217762,1,mixed
28963,92711,100.0,0.3,0.0,5,92724.28769802899,1,mixed
28957,92711,100.0,0.49,0.0,39,92792.63215971406,1,mixed
28959,92711,100.0,0.3,0.0,25,92764.81280321749,1,mixed
28966,92711,100.0,0.3,0.0,13,92732.09305970454,1,mixed
26695,92720,50.0,0.3,0.0,3,92728.6899626644,1,mixed
17478,92973,5.0,0.1,0.0,322,93683.97288136597,1,mixed
17479,92973,30.0,0.1,0.0,319,93704.12545771537,1,mixed
17480,92973,10.0,0.1,0.0,315,93578.9090068679,1,mixed
1653,93010,50.0,0.2,0.0,1,93011.4430685729,1,mixed
1650,93010,50.0,0.2,0.0,1,93011.67885557072,1,mixed
1654,93010,50.0,0.2,0.0,1,93012.89883706259,1,mixed
1652,93010,50.0,0.2,0.0,1,93011.65851103021,1,mixed
1651,93010,50.0,0.2,0.0,1,93011.69344190865,1,mixed
11904,93078,10.0,0.1,0.0,3,93083.10393541152,1,mixed
11905,93078,30.0,0.1,0.0,31,93155.08317062561,1,mixed
11903,93078,5.0,0.1,0.0,35,93137.66154926523,1,mixed
4443,93105,50.0,0.49,0.0,600,94809.9466593772,1,mixed
4444,93105,50.0,0.39,0.0,600,93943.40617343003,1,mixed
4445,93105,50.0,0.59,0.0,600,94319.70322494791,1,mixed
4442,93105,50.0,0.49,0.0,139,93491.45402690231,1,mixed
19806,93251,50.0,0.59,0.0,600,94137.96554217425,1,mixed
19807,93251,50.0,0.2,0.0,600,94702.19504938788,1,mixed
19808,93251,50.0,0.2,0.0,600,94104.9606233764,1,mixed
19809,93251,50.0,0.2,0.0,600,94488.7678873959,1,mixed
19810,93251,50.0,0.2,0.0,600,94388.70990006035,1,mixed
19811,93251,50.0,0.2,0.0,600,95015.73406517472,1,mixed
4045,93271,100.0,0.39,0.0,17,93299.34982631616,1,mixed
4044,93271,100.0,0.3,0.0,17,93306.10513265844,1,mixed
632,93349,100.0,0.2,0.0,1,93350.26654730896,1,mixed
19572,93390,50.0,0.39,0.0,4,93400.97035861046,1,mixed
19940,93521,100.0,0.1,0.0,4,93532.97548640397,1,mixed
8168,93544,100.0,1.53,0.0,13,93564.33652115377,1,mixed
3445,93593,100.0,1.53,0.0,600,94676.60447220516,1,mixed
4531,93602,100.0,0.1,0.0,26,93648.04124697576,1,mixed
29564,93616,50.0,0.2,0.0,1,93617.36548467413,1,mixed
29563,93616,50.0,0.39,0.0,159,93882.4661782296,1,mixed
29565,93616,50.0,0.49,0.0,62,93797.31613369702,1,mixed
29562,93616,50.0,0.39,0.0,104,93915.9191798573,1,mixed
26388,93622,50.0,0.2,0.0,1,93624.10221410243,1,mixed
26389,93622,50.0,0.2,0.0,1,93624.9098294669,1,mixed
27063,93622,50.0,0.2,0.0,27,93699.74470133107,1,mixed
26387,93622,50.0,0.2,0.0,1,93624.9377746225,1,mixed
26390,93622,50.0,0.2,0.0,1,93624.79460239138,1,mixed
26391,93622,50.0,0.2,0.0,1,93624.7175700394,1,mixed
13376,93624,50.0,0.59,0.0,600,94566.16908105821,1,mixed
13373,93624,50.0,0.3,0.0,600,95075.55232772742,1,mixed
13375,93624,50.0,0.39,0.0,14,93663.66869454393,1,mixed
13374,93624,50.0,0.39,0.0,11,93655.72900494642,1,mixed
8296,93634,50.0,0.39,0.0,120,93923.50743590911,1,mixed
8294,93634,50.0,0.49,0.0,49,93753.49477103614,1,mixed
8295,93634,50.0,0.49,0.0,100,93828.71094429091,1,mixed
23786,93652,30.0,0.1,0.0,21,93696.70661470258,1,mixed
23785,93652,5.0,0.1,0.0,30,93723.63890110889,1,mixed
23787,93653,10.0,0.1,0.0,8,93676.50885146129,1,mixed
19918,93736,50.0,0.3,0.0,50,93799.79741741065,1,mixed
19919,93736,50.0,0.3,0.0,102,94030.715915356,1,mixed
19921,93736,50.0,0.3,0.0,127,94087.87261154485,1,mixed
19920,93736,50.0,0.3,0.0,151,93937.229288771,1,mixed
19937,93736,50.0,0.3,0.0,95,93866.76462555089,1,mixed
19936,93736,50.0,0.3,0.0,87,93908.68624803642,1,mixed
19924,93736,50.0,0.3,0.0,174,93956.07084152938,1,mixed
19925,93736,50.0,0.3,0.0,68,93893.6278795486,1,mixed
19933,93736,50.0,0.3,0.0,29,93777.79318407828,1,mixed
19926,93736,50.0,0.3,0.0,22,93786.86671826475,1,mixed
19932,93736,50.0,0.3,0.0,160,93954.4385797953,1,mixed
19931,93736,50.0,0.3,0.0,43,93827.88637543439,1,mixed
19930,93736,50.0,0.3,0.0,119,94092.03765244813,1,mixed
19938,93736,50.0,0.3,0.0,110,93937.90282139598,1,mixed
19922,93736,50.0,0.3,0.0,9,93760.26757900993,1,mixed
19923,93736,50.0,0.3,0.0,143,94060.60469580015,1,mixed
19934,93736,50.0,0.3,0.0,58,93880.8046318031,1,mixed
19935,93736,50.0,0.3,0.0,78,93967.46768764612,1,mixed
19928,93736,50.0,0.3,0.0,169,94130.91007883409,1,mixed
19927,93736,50.0,0.3,0.0,36,93815.30639637852,1,mixed
19929,93736,50.0,0.3,0.0,135,94133.2500989886,1,mixed
15338,93965,100.0,0.39,0.0,1,93967.81934445792,1,mixed
15337,93965,100.0,0.3,0.0,1,93966.56884584836,1,mixed
11711,93979,100.0,0.1,0.0,10,93991.97836998204,1,mixed
23688,93984,50.0,0.2,0.0,5,93998.33334103455,1,mixed
23689,93984,50.0,0.2,0.0,8,94002.08448514034,1,mixed
